Transaction_ID,Amount,Transaction_Type,Location,Time_of_Day,Account_Age_Months,Is_International,Fraud
1476,3339.6289608901056,Online,Canada,Morning,92,0,0
1477,4040.1904799965864,POS,Germany,Night,121,1,0
1478,3812.6142482091955,POS,Germany,Morning,188,1,0
1479,3990.079176048879,Online,UK,Morning,140,0,0
1480,2180.7386574906004,Online,UK,Afternoon,16,0,0
1481,4090.081909794233,Bank Transfer,Canada,Afternoon,53,1,0
1482,605.4442315761892,Bank Transfer,UK,Evening,182,1,0
1483,2724.7230443144435,ATM,India,Afternoon,49,1,0
1484,33.764509188117245,ATM,India,Morning,164,1,0
1485,1626.30622035185,Online,India,Night,62,1,0
1486,1835.4753666826323,ATM,India,Afternoon,84,0,0
1487,1983.8825945882306,POS,Canada,Afternoon,154,1,0
1488,3478.8586974158616,Online,Germany,Afternoon,56,1,0
1489,1945.847715845377,Online,India,Afternoon,120,0,0
1490,2246.2246449995405,POS,UK,Morning,90,1,1
1491,1191.5329337172657,Bank Transfer,India,Morning,150,1,0
1492,1869.3926991885537,Bank Transfer,Canada,Evening,120,1,0
1493,1140.2117881794416,POS,UK,Night,73,0,0
1494,370.61363922337597,POS,India,Evening,69,1,0
1495,3019.225723939983,ATM,Germany,Evening,209,1,0
1496,3342.722928782306,Online,UK,Afternoon,177,1,0
1497,3099.3542783180246,ATM,UK,Night,98,1,0
1498,2320.152748783859,POS,Germany,Afternoon,2,0,0
1499,1902.029971995253,ATM,UK,Morning,53,0,1
1500,4317.351579611267,POS,India,Evening,119,1,0
1501,2597.813516755409,ATM,UK,Night,7,1,0
1502,2398.513478760506,ATM,India,Morning,228,1,0
1503,133.08211870314625,Bank Transfer,Germany,Evening,205,1,0
1504,1709.5328989926509,POS,USA,Night,148,1,0
1505,1904.077115835356,ATM,Germany,Evening,222,1,0
1506,1997.119790580018,Online,India,Night,158,1,0
1507,2902.9609842905247,ATM,Canada,Evening,75,0,0
1508,2670.3447209007577,ATM,Germany,Afternoon,95,1,0
1509,3041.485938503256,Online,Canada,Evening,195,0,0
1510,3825.5918914029307,POS,Canada,Evening,187,0,0
1511,4065.863764886887,Bank Transfer,India,Night,194,1,0
1512,3592.0247657513396,Bank Transfer,India,Night,3,0,0
1513,4777.840861294899,Bank Transfer,USA,Afternoon,184,0,1
1514,96.07175046842634,Online,UK,Night,79,0,0
1515,982.9110384893128,ATM,Germany,Evening,17,1,0
1516,42.77656051581989,POS,India,Night,112,0,0
1517,3239.136197202242,ATM,Germany,Night,52,0,0
1518,4490.662592005185,Bank Transfer,Canada,Night,7,1,0
1519,1221.1940713986148,ATM,UK,Afternoon,112,1,0
1520,4635.537551257552,Online,USA,Afternoon,133,0,1
1521,306.03561449635646,Online,Germany,Morning,226,1,0
1522,4672.507953893544,POS,UK,Afternoon,225,1,0
1523,1761.3553227619739,POS,USA,Afternoon,54,0,0
1524,511.5970381038365,Bank Transfer,Germany,Afternoon,61,0,0
1525,2431.9294371356964,POS,UK,Evening,109,0,0
1526,1287.5989557639373,ATM,India,Morning,16,1,0
1527,1427.9401452998045,Online,Germany,Evening,229,0,1
1528,1539.9133748068014,Online,UK,Afternoon,195,0,0
1529,4016.114359674154,Online,USA,Afternoon,187,1,0
1530,2698.1105769928963,POS,UK,Morning,47,1,0
1531,1559.9819572842382,Online,India,Morning,48,1,0
1532,3053.617247638037,Online,Germany,Night,235,1,0
1533,3582.172617744852,Online,Germany,Afternoon,121,0,0
1534,1366.7568836640012,Bank Transfer,Germany,Afternoon,64,0,0
1535,2070.677762119131,Bank Transfer,India,Evening,50,0,0
1536,613.821036218053,POS,USA,Night,213,1,0
1537,909.8410009257282,Online,Germany,Afternoon,41,0,0
1538,3407.1836805550893,POS,USA,Evening,200,1,0
1539,911.2845467396565,Online,UK,Morning,22,1,0
1540,2628.1911014169655,Online,USA,Evening,115,1,0
1541,3546.6860773035514,Online,USA,Afternoon,182,0,0
1542,538.8502308582455,POS,Germany,Evening,5,1,0
1543,2838.7245370463734,POS,Canada,Evening,145,0,0
1544,1286.531104588312,Online,Canada,Night,101,0,0
1545,4814.8197418117115,ATM,India,Night,78,0,0
1546,2420.310505366024,POS,India,Morning,231,1,0
1547,4030.932786126915,Bank Transfer,Canada,Night,41,0,0
1548,2753.3815780705277,POS,UK,Evening,92,0,0
1549,221.84560160982173,Online,Germany,Night,223,1,0
1550,3167.5911210921417,ATM,Germany,Afternoon,209,0,0
1551,4757.259694322252,Online,UK,Evening,163,1,0
1552,3010.0510416309244,Bank Transfer,UK,Evening,168,0,0
1553,4096.848352836817,POS,Canada,Evening,22,1,0
1554,4421.611284425297,POS,India,Afternoon,237,1,0
1555,1144.2584608849177,Online,UK,Evening,176,1,0
1556,1064.163975341592,Online,India,Night,53,1,0
1557,3056.850039310704,Bank Transfer,USA,Afternoon,93,1,0
1558,2058.08720668449,ATM,Germany,Evening,10,0,0
1559,4200.107207819268,Bank Transfer,Canada,Night,146,0,0
1560,4500.615501373066,ATM,Germany,Night,227,0,0
1561,1770.339789617077,POS,Canada,Morning,236,0,0
1562,1188.168442077538,ATM,USA,Night,208,1,0
1563,3903.7249486430896,ATM,Germany,Night,49,1,0
1564,1377.6561475629399,POS,USA,Morning,71,0,0
1565,4113.958520975823,POS,Canada,Morning,158,1,0
1566,2121.5725769755704,POS,UK,Afternoon,19,0,0
1567,3339.411746960895,Bank Transfer,Germany,Night,55,1,0
1568,482.19889260416755,POS,USA,Afternoon,188,1,0
1569,3121.177326759482,Online,Germany,Afternoon,215,0,0
1570,2261.5795552924596,POS,Germany,Evening,200,0,0
1571,2935.109273561493,POS,Germany,Afternoon,209,1,0
1572,844.2309676855928,POS,India,Afternoon,21,0,1
1573,3685.68435599619,ATM,USA,Afternoon,26,0,0
1574,4314.671402328427,Bank Transfer,USA,Afternoon,28,0,0
1575,1087.6153014534243,POS,Germany,Morning,167,0,0
1576,483.0942048232078,Bank Transfer,UK,Night,161,1,0
1577,123.0747373014503,Online,Germany,Evening,40,1,0
1578,3211.6476447141135,Online,India,Morning,211,1,0
1579,3037.4347102634597,POS,Canada,Evening,29,1,0
1580,2735.7535765067796,Online,India,Evening,20,0,1
1581,1163.5757450992971,Bank Transfer,UK,Morning,20,0,0
1582,1957.5754495480458,ATM,Germany,Afternoon,74,0,0
1583,2974.409294254934,POS,USA,Morning,140,1,0
1584,2486.3504600015513,Online,Germany,Evening,120,1,0
1585,4938.988673473362,Bank Transfer,UK,Evening,97,1,0
1586,686.516564020882,Bank Transfer,USA,Afternoon,120,1,0
1587,3477.247047467731,Online,India,Morning,25,0,0
1588,2024.572246680939,Bank Transfer,Canada,Night,153,0,0
1589,2143.8570765534455,Bank Transfer,Canada,Evening,4,0,0
1590,3589.4008394625903,POS,Germany,Morning,4,1,0
1591,3463.7185758652263,Bank Transfer,India,Afternoon,137,1,0
1592,4956.32368854243,Online,UK,Afternoon,143,1,0
1593,646.3294758233556,POS,Canada,Night,26,1,0
1594,525.0276986739109,Online,India,Evening,79,1,0
1595,3623.072391558062,ATM,Germany,Night,90,1,0
1596,2894.0426504470133,Online,USA,Night,220,0,0
1597,1374.4325294662303,Online,Germany,Night,71,1,0
1598,401.6997480999881,POS,Germany,Night,160,1,0
1599,432.86295673417055,Bank Transfer,India,Afternoon,76,1,0
1600,4471.483418947271,Online,Canada,Evening,99,0,0
1601,963.3772869701208,POS,India,Night,180,0,0
1602,1620.240952767026,ATM,USA,Evening,127,1,0
1603,1137.1487291238052,POS,India,Afternoon,32,0,0
1604,1778.2065476305268,POS,UK,Afternoon,9,0,0
1605,351.7720945167364,Bank Transfer,Germany,Morning,78,0,0
1606,2597.7036555868103,Online,Canada,Morning,13,1,0
1607,342.72475514311344,ATM,USA,Evening,184,0,0
1608,4002.780756572696,POS,Germany,Morning,124,0,0
1609,1172.391849142613,Online,India,Night,172,0,0
1610,2702.3595134495304,Online,UK,Evening,225,1,0
1611,4400.995042369484,POS,India,Afternoon,96,0,0
1612,3256.132458390735,Online,Germany,Afternoon,83,1,0
1613,2667.12414382392,POS,USA,Night,158,0,0
1614,1625.0470968113011,POS,Canada,Morning,144,1,0
1615,1668.3445557256987,POS,Germany,Evening,140,1,0
1616,3349.0873412149595,ATM,USA,Evening,202,1,0
1617,4970.726109299731,POS,Germany,Night,194,1,0
1618,3310.886753297646,Bank Transfer,UK,Morning,18,1,0
1619,2791.1281697632744,Online,India,Evening,141,0,0
1620,3654.599298645034,ATM,Canada,Night,93,0,0
1621,2328.7020333571722,Online,USA,Evening,24,0,0
1622,305.4110012909222,ATM,Canada,Afternoon,102,1,0
1623,2813.6725953101595,Bank Transfer,Canada,Evening,140,1,0
1624,4788.338296104374,ATM,Canada,Evening,60,1,0
1625,880.6381970765099,ATM,USA,Evening,60,0,0
1626,3451.5744296492253,ATM,USA,Morning,221,1,0
1627,1008.6637748519871,Online,Canada,Morning,214,1,0
1628,2681.459283943041,POS,India,Night,100,1,0
1629,487.8988659853645,Online,Germany,Morning,1,1,0
1630,2254.6028266096346,POS,Canada,Evening,43,0,0
1631,3782.035827831754,Online,UK,Evening,55,1,0
1632,1741.1197635737155,Bank Transfer,Canada,Morning,168,1,0
1633,3326.234063813654,Bank Transfer,USA,Morning,192,1,0
1634,3978.272554144697,ATM,Germany,Evening,34,1,0
1635,4636.253208299866,Bank Transfer,UK,Evening,34,0,0
1636,1177.0371988679904,ATM,Germany,Afternoon,176,1,0
1637,1999.5829994674941,POS,Germany,Night,161,0,0
1638,766.317986585435,Bank Transfer,UK,Morning,196,0,0
1639,4962.455093281084,POS,Canada,Night,230,1,0
1640,4635.369834781855,Online,Canada,Evening,158,1,0
1641,2702.085865751395,POS,Canada,Night,110,0,0
1642,4210.956305410225,Online,India,Morning,84,1,0
1643,2607.1850964738505,POS,Canada,Morning,90,1,0
1644,3119.810511573785,POS,UK,Night,79,0,0
1645,450.176538419503,Bank Transfer,India,Morning,71,0,0
1646,3777.5757503815557,POS,Canada,Afternoon,71,0,0
1647,642.9288507579979,Bank Transfer,India,Evening,114,0,0
1648,4131.207813111379,Bank Transfer,UK,Evening,29,0,0
1649,3911.2302979135775,ATM,Canada,Morning,151,0,0
1650,3545.179765226167,ATM,USA,Evening,162,1,0
1651,185.62110072118676,Online,UK,Afternoon,212,1,0
1652,1519.1261379469165,POS,Germany,Morning,143,1,0
1653,1319.2472867046602,Online,Germany,Afternoon,97,1,0
1654,1803.8813553202378,POS,UK,Afternoon,53,1,0
1655,442.7755200853735,ATM,Germany,Evening,145,1,0
1656,4685.104326040158,ATM,UK,Evening,64,1,1
1657,2771.2421923583192,POS,USA,Night,212,1,0
1658,1531.0939317368277,POS,UK,Afternoon,61,1,0
1659,1987.9226777860456,ATM,Canada,Evening,185,0,0
1660,2238.776689821654,ATM,Canada,Afternoon,205,0,0
1661,3004.9686951362833,Online,India,Night,108,1,1
1662,2580.8187413440064,ATM,Germany,Afternoon,216,1,0
1663,4597.3629062060145,POS,Germany,Morning,239,0,0
1664,2487.3325971146223,Online,UK,Night,37,0,0
1665,4960.8292840424465,POS,Germany,Night,135,0,0
1666,4257.867663936753,Bank Transfer,Canada,Afternoon,8,1,0
1667,1046.5100192148923,Online,USA,Afternoon,215,0,0
1668,4653.323097146362,POS,UK,Evening,78,0,1
1669,586.250157437953,ATM,Germany,Morning,68,0,0
1670,4088.161293913502,Bank Transfer,Canada,Night,21,1,0
1671,1906.2133509155176,POS,India,Night,189,0,0
1672,4390.4817306231225,Online,Germany,Night,238,1,0
1673,4340.943167086714,POS,USA,Evening,202,0,0
1674,4030.5973735875177,Bank Transfer,USA,Morning,214,0,0
1675,3951.2020293537716,Online,Germany,Night,94,1,0
1676,1526.8722997947136,Bank Transfer,Germany,Night,222,0,0
1677,409.19181884100465,POS,Canada,Evening,208,0,0
1678,2017.8859929319815,ATM,Germany,Afternoon,75,0,0
1679,871.7549523576108,ATM,India,Night,214,1,0
1680,3476.280689067796,POS,Canada,Morning,157,1,0
1681,1733.7681340562388,POS,UK,Morning,153,1,0
1682,4878.172953295275,POS,India,Morning,186,0,0
1683,3206.655526339933,Online,Canada,Morning,142,1,0
1684,4113.290415353633,Bank Transfer,Canada,Evening,78,0,0
1685,666.9607403455329,Bank Transfer,USA,Night,66,0,0
1686,4310.762338951749,Bank Transfer,Canada,Evening,182,0,0
1687,4614.172166614405,POS,India,Morning,205,0,0
1688,2437.874284500585,Bank Transfer,Germany,Morning,195,0,0
1689,3033.233424066132,POS,India,Morning,158,0,0
1690,3825.224955510462,Online,UK,Evening,146,0,0
1691,878.3189431657606,ATM,Canada,Morning,54,0,0
1692,2515.3175519348947,POS,Canada,Night,100,1,1
1693,1996.321823722704,POS,Canada,Morning,21,1,0
1694,736.1380908504343,ATM,Canada,Night,53,0,0
1695,1840.8344393461996,ATM,USA,Night,83,1,0
1696,345.5206853805404,Online,USA,Morning,144,1,0
1697,133.9304752126875,Bank Transfer,Germany,Evening,156,1,0
1698,680.1556143283397,POS,Canada,Afternoon,4,0,0
1699,4815.759982387924,Bank Transfer,UK,Afternoon,55,1,0
1700,2749.9000317956097,POS,Germany,Night,15,0,0
1701,4829.281694960334,Online,Canada,Evening,64,1,0
1702,2165.3269022590093,ATM,USA,Afternoon,193,1,0
1703,1562.5215847608715,Online,UK,Morning,112,1,0
1704,2533.1786048870194,ATM,Germany,Morning,239,0,0
1705,2200.360884721386,Bank Transfer,UK,Night,144,0,0
1706,532.7950978874109,Bank Transfer,Canada,Evening,118,0,0
1707,3205.9274418775803,Online,India,Evening,20,0,0
1708,1084.11072163545,ATM,UK,Afternoon,64,0,0
1709,3099.841834714659,Online,UK,Afternoon,33,0,0
1710,3252.7544565287762,ATM,USA,Morning,81,0,0
1711,764.3641413775973,ATM,Canada,Night,197,0,0
1712,311.44138741778744,Bank Transfer,UK,Evening,126,0,0
1713,3904.904122411857,Bank Transfer,Canada,Afternoon,69,1,0
1714,2301.703116727754,ATM,USA,Afternoon,186,1,0
1715,295.5281585498516,ATM,Canada,Night,167,0,0
1716,4974.357254262987,ATM,USA,Night,205,1,0
1717,293.61390217685135,Bank Transfer,USA,Morning,236,1,0
1718,3476.7009681484733,Bank Transfer,Germany,Night,164,0,0
1719,4918.476231690751,POS,Canada,Morning,94,0,0
1720,1199.7046205585484,ATM,India,Morning,68,1,0
1721,715.535596592545,POS,Germany,Night,87,0,0
1722,611.3177724150323,ATM,USA,Night,21,1,0
1723,1519.8593621001398,Bank Transfer,India,Night,63,0,0
1724,509.72382599818025,POS,UK,Night,85,1,0
1725,3462.345901762189,POS,UK,Night,134,0,1
1726,316.1475316596632,Online,Germany,Morning,24,1,0
1727,2549.5635301081998,ATM,India,Afternoon,111,1,0
1728,4983.500784995619,Bank Transfer,Canada,Evening,181,1,0
1729,4070.781496182564,Online,India,Evening,95,1,0
1730,3078.021093963899,Online,Germany,Morning,83,0,0
1731,1534.7368358291253,ATM,Canada,Morning,102,1,0
1732,3121.359702276734,Online,Canada,Afternoon,204,0,0
1733,2637.5721122387,ATM,UK,Night,78,1,0
1734,2133.2865025324054,Online,India,Morning,178,0,0
1735,657.8983318172964,ATM,Canada,Evening,124,1,0
1736,4433.588055126132,Bank Transfer,Germany,Night,140,0,0
1737,2251.674320862506,ATM,UK,Morning,184,1,0
1738,977.1394465447215,ATM,Canada,Night,120,1,0
1739,1841.9579576320616,POS,India,Evening,15,0,0
1740,2073.5781138819907,Bank Transfer,UK,Night,83,1,0
1741,4138.551788356537,Bank Transfer,India,Morning,220,1,0
1742,3669.403830904203,Bank Transfer,India,Morning,168,1,0
1743,3847.677943738492,Online,India,Evening,169,1,0
1744,60.101165821092835,POS,UK,Afternoon,197,0,0
1745,2083.6892209079087,Bank Transfer,Canada,Afternoon,197,1,1
1746,2409.3140374184413,Online,USA,Night,6,0,1
1747,100.86542273116815,Online,Canada,Morning,215,0,0
1748,1302.766977681446,Online,UK,Morning,67,0,1
1749,3802.647666495064,POS,USA,Evening,229,0,0
1750,689.8629801163503,Online,USA,Evening,161,1,0
1751,2678.8741066056955,POS,USA,Morning,171,1,0
1752,1079.9333507261013,ATM,Germany,Evening,122,0,0
1753,65.54326934624689,Online,UK,Afternoon,149,1,0
1754,1209.8012807097098,Bank Transfer,Germany,Afternoon,84,1,1
1755,4879.489405775718,Online,USA,Night,193,0,0
1756,4008.677873855533,ATM,Germany,Evening,231,0,0
1757,4798.085338383562,ATM,Germany,Night,111,0,0
1758,2441.8309494121804,Online,UK,Evening,145,1,0
1759,553.13231239413,ATM,India,Evening,221,0,0
1760,2742.0576474235963,POS,Germany,Afternoon,136,0,0
1761,2274.6147861270047,POS,Germany,Morning,64,1,0
1762,4222.563628284382,Online,USA,Evening,126,1,0
1763,494.9224910173017,POS,USA,Evening,218,1,0
1764,2443.764479423782,POS,USA,Evening,28,1,0
1765,754.4930801464513,Bank Transfer,Canada,Morning,98,1,0
1766,1626.7562548158496,Online,Germany,Night,218,1,0
1767,3688.0986015520593,ATM,USA,Night,141,1,0
1768,2382.710556196989,Online,UK,Evening,236,1,1
1769,1882.5619843031177,POS,Canada,Evening,229,0,0
1770,1975.4090114573264,Bank Transfer,India,Night,13,1,0
1771,2299.9366081879034,Online,Germany,Night,166,0,1
1772,3926.157636466099,Online,Germany,Afternoon,153,1,0
1773,4460.963021256471,POS,UK,Evening,239,1,0
1774,4776.896759087122,POS,India,Night,190,0,0
1775,3935.582414345199,Online,India,Afternoon,151,1,0
1776,1580.4574442613236,POS,Canada,Morning,86,0,0
1777,3442.232856902278,POS,Germany,Evening,21,1,0
1778,2190.8276046566825,POS,USA,Night,182,0,0
1779,1277.0797571200255,POS,UK,Evening,63,0,1
1780,4205.153539232483,POS,UK,Afternoon,158,1,0
1781,196.93961306681337,Bank Transfer,UK,Night,203,0,0
1782,4509.30115071644,POS,UK,Morning,196,0,0
1783,2310.079935800547,ATM,USA,Morning,225,1,0
1784,3187.821376657361,Online,USA,Afternoon,111,1,0
1785,3298.4728414178844,Bank Transfer,Canada,Morning,76,0,0
1786,4476.113114829149,Bank Transfer,Germany,Morning,73,1,0
1787,3185.1650624252006,POS,USA,Morning,160,0,0
1788,3071.5982558765086,Online,Canada,Morning,203,0,0
1789,337.9269426006464,ATM,India,Morning,229,0,0
1790,2594.4480696162946,POS,Germany,Morning,152,1,0
1791,755.094159081123,Online,USA,Morning,7,1,0
1792,3688.4816747638206,POS,India,Night,72,0,0
1793,2563.548494459309,POS,Canada,Morning,225,0,0
1794,3402.7377571457246,POS,USA,Night,217,0,0
1795,213.1561385089094,POS,USA,Evening,129,1,0
1796,428.53612014878706,POS,India,Afternoon,131,0,0
1797,3583.035323373098,POS,USA,Morning,104,1,0
1798,365.06125831337346,POS,UK,Afternoon,28,0,0
1799,360.9273551874667,ATM,USA,Morning,43,0,0
1800,65.48183379826281,Bank Transfer,Germany,Night,97,0,0
1801,4782.724484505903,ATM,India,Morning,46,0,0
1802,3688.85425549774,POS,Germany,Evening,1,1,0
1803,1769.4907854678104,POS,Canada,Afternoon,166,1,0
1804,1486.1952285318378,ATM,Germany,Afternoon,219,1,0
1805,1751.7676325805185,ATM,UK,Evening,102,1,0
1806,3874.3943882500034,Bank Transfer,UK,Night,35,1,0
1807,3308.54620229672,ATM,Germany,Night,202,0,0
1808,930.0518614980024,Bank Transfer,Canada,Evening,204,1,0
1809,874.6761299937513,POS,USA,Afternoon,202,1,0
1810,496.4862703184196,Online,UK,Morning,54,1,0
1811,3303.212084908184,Online,Germany,Night,226,1,0
1812,3823.041447797571,Online,Germany,Morning,24,0,0
1813,1328.906909483395,Online,Germany,Afternoon,156,0,0
1814,109.62008034940949,POS,USA,Morning,22,0,0
1815,415.4474790447546,Online,India,Evening,237,1,0
1816,4839.4608740509275,ATM,Canada,Night,16,0,0
1817,1480.7466634997143,ATM,India,Night,13,0,0
1818,3847.2696234514774,Online,Canada,Evening,100,1,0
1819,3125.1945264270475,ATM,Canada,Evening,100,1,0
1820,1912.788500066215,Bank Transfer,Germany,Night,62,1,0
1821,1032.4078746667979,POS,UK,Night,171,0,0
1822,611.3251587062351,Online,Germany,Night,87,1,0
1823,3076.9897753541386,Online,USA,Afternoon,78,0,0
1824,3874.2957342857508,POS,Canada,Afternoon,160,0,0
1825,3221.3017464379477,ATM,UK,Afternoon,67,0,0
1826,2653.8591555795456,POS,Canada,Morning,91,0,0
1827,214.54636104102315,POS,Canada,Afternoon,211,0,1
1828,4842.601444083947,ATM,Germany,Night,214,1,0
1829,3994.5773873146,POS,UK,Afternoon,185,0,0
1830,1467.646073321319,ATM,UK,Night,193,0,0
1831,4899.951795147459,ATM,Canada,Evening,197,0,0
1832,3011.398540233429,POS,UK,Morning,177,0,0
1833,2914.201177745196,Bank Transfer,UK,Morning,33,0,0
1834,3741.6255312505127,ATM,Germany,Evening,115,1,0
1835,4059.7900915102373,POS,India,Night,19,0,0
1836,3284.1106436208556,ATM,USA,Morning,164,0,0
1837,644.8382530991692,Bank Transfer,India,Afternoon,198,0,0
1838,1694.6461924425196,Bank Transfer,UK,Night,124,0,1
1839,4640.777783428618,Online,Canada,Morning,143,1,0
1840,1126.9549811600405,ATM,USA,Evening,228,0,0
1841,1863.9742840683791,ATM,USA,Night,120,0,0
1842,2163.224030306259,POS,Canada,Morning,97,0,0
1843,2199.8279235237887,ATM,USA,Evening,24,0,0
1844,3066.633214560155,Online,Canada,Night,27,1,1
1845,4715.663809534814,Bank Transfer,USA,Afternoon,177,1,0
1846,1207.2600956033623,Bank Transfer,India,Night,75,1,0
1847,611.8993746230857,Online,USA,Afternoon,23,0,0
1848,991.3650968503869,ATM,Germany,Night,161,1,0
1849,4435.189876545302,ATM,Canada,Evening,41,1,1
1850,3230.825009212754,Online,USA,Afternoon,238,1,0
1851,1433.1044122496048,POS,Canada,Afternoon,239,1,0
1852,4080.6549601482434,Bank Transfer,Germany,Night,56,1,0
1853,4307.543131835363,Online,USA,Morning,157,0,0
1854,4233.339121757939,Online,USA,Afternoon,159,1,0
1855,4595.038035529575,ATM,Germany,Night,193,1,0
1856,1264.943895765941,Bank Transfer,Germany,Evening,98,1,0
1857,3776.43443408766,ATM,Germany,Night,146,0,0
1858,2305.3947888843295,Online,Canada,Night,210,0,0
1859,4210.782771685857,POS,Germany,Afternoon,6,1,0
1860,3643.810932422258,Bank Transfer,Canada,Morning,180,0,0
1861,3883.3549952661247,Online,India,Evening,40,0,0
1862,3282.528379216952,Online,USA,Afternoon,193,1,0
1863,891.2567035011858,POS,USA,Afternoon,239,0,0
1864,2727.409459890207,Online,UK,Afternoon,42,1,1
1865,4923.425348924919,Online,India,Evening,222,1,0
1866,4687.253392153109,Bank Transfer,Germany,Morning,196,1,0
1867,220.6528103060733,Bank Transfer,Germany,Evening,32,0,0
1868,828.2500045685384,Bank Transfer,India,Evening,10,1,1
1869,662.9852234055368,ATM,Germany,Morning,235,1,0
1870,3631.269650376551,POS,UK,Evening,69,0,0
